id,name,city,country,latitude,longitude,sports
place_188,Lord Jim Pub,Rio de Janeiro,BR,-22.984585,-43.214174,"Arts and Entertainment, Pub, Churrascaria"
place_189,Derby Bar,Rio de Janeiro,BR,-22.973489,-43.22426,"Sports Bar, Brazilian Restaurant"
place_19,Star Fit,Rio de Janeiro,BR,-23.004956,-43.540172,Gym and Studio
place_190,Dmsop,Rio de Janeiro,BR,-22.98718,-43.224525,Sports Bar
place_191,Boteco Galera do Jockey,Rio de Janeiro,BR,-22.966119,-43.219002,Sports Bar
place_192,The Bar Surfshop,Rio de Janeiro,BR,-22.986884,-43.19108,"Sports Bar, Restaurant"
place_193,Bodytech,Rio de Janeiro,BR,-22.973536,-43.188377,Gym and Studio
place_194,Academia Gt,Rio de Janeiro,BR,-22.968107,-43.185236,Gym and Studio
place_195,Bodytech,Rio de Janeiro,BR,-22.961581,-43.207853,Gym and Studio
place_196,Loja Fla,Rio de Janeiro,BR,-22.965668,-43.177462,Fashion Retail
place_197,Academia Velox,Rio de Janeiro,BR,-22.960889,-43.202441,Gym and Studio
place_198,Restaurante da Sociedade Hípica Brasileira,Rio de Janeiro,BR,-22.962519,-43.213521,Brazilian Restaurant
place_199,Smart Fit,Rio de Janeiro,BR,-22.984444,-43.199115,Gym and Studio
place_2,Clube Atletico Brisa Olímpico,Unknown,BR,-22.978118,-43.665141,Sports and Recreation
place_20,Campo de Futebol IFC,Rio de Janeiro,BR,-22.99972,-43.540859,Soccer Field
place_200,Pista de Corrida da Lagoa,Rio de Janeiro,BR,-22.963034,-43.21184,Track
place_201,Bodytech,Rio de Janeiro,BR,-22.984124,-43.224013,Gym and Studio
place_202,PROQUALITY Fitness Center,Rio de Janeiro,BR,-22.982547,-43.222532,Education
place_203,Bodytech,Rio de Janeiro,BR,-22.985144,-43.226296,Gym and Studio
place_204,Balance Fitness Academia de Ginástica,Rio de Janeiro,BR,-22.977162,-43.19022,Gym and Studio
place_205,Piscina,Rio de Janeiro,BR,-22.961986,-43.212003,Swimming Pool
place_206,Smart Fit,Rio de Janeiro,BR,-22.964117,-43.218076,Gym and Studio
place_207,Smart Fit,Rio de Janeiro,BR,-22.955234,-43.195531,Gym and Studio
place_208,Fórmula Academia,Rio de Janeiro,BR,-22.96325,-43.178032,Gym and Studio
place_209,Sociedade Germania,Rio de Janeiro,BR,-22.980325,-43.239731,Sports and Recreation
place_21,Academia Wm Fitness,Unknown,BR,-22.99065,-43.549042,"Education, Gym and Studio"
place_210,Academia Gracie,Rio de Janeiro,BR,-22.9553,-43.198042,Trade School
place_211,Academia Gym Center,Rio de Janeiro,BR,-22.960641,-43.206137,Gym and Studio
place_212,Smart Fit,Rio de Janeiro,BR,-22.95951,-43.201907,Gym and Studio
place_213,Gestos,Rio de Janeiro,BR,-22.962527,-43.217097,Yoga Studio
place_214,Clube Condomínio,Rio de Janeiro,BR,-22.964963,-43.226189,Soccer Field
place_215,Walter Tuche Treinamento Esportivo,Rio de Janeiro,BR,-22.967773,-43.217348,Track
place_216,Flamengo Futebol Clube,Unknown,BR,-22.966334,-43.216686,Soccer Field
place_217,Associação Daruma Taish de Arte Marciais,Rio de Janeiro,BR,-22.966185,-43.218879,Martial Arts Dojo
place_218,Clube Condomínio,Rio de Janeiro,BR,-22.965057,-43.226254,Soccer Field
place_219,Piscina 200,Rio de Janeiro,BR,-22.963722,-43.220012,Swimming Pool
place_22,Academia Ele & Ela,Rio de Janeiro,BR,-23.007793,-43.540492,Sports and Recreation
place_220,Beach Soccer Worldwide,Rio de Janeiro,BR,-22.965873,-43.174205,Soccer Field
place_221,Fitness Club Premium,Unknown,BR,-22.965756,-43.173825,Gym and Studio
place_222,Leme Tênis Clube,Rio de Janeiro,BR,-22.9616,-43.166386,Sports and Recreation
place_223,Equipe 1 Academia,Rio de Janeiro,BR,-22.971224,-43.187193,Gym and Studio
place_224,Centro de Artes Nós da Dança,Rio de Janeiro,BR,-22.980058,-43.190791,Dance Studio
place_225,Black Pool,Unknown,BR,-22.967186,-43.178816,Swimming Pool
place_226,Bodytech,Rio de Janeiro,BR,-22.980278,-43.190859,"Health and Beauty Service, Gym and Studio"
place_227,Fitclub Copacabana,Rio de Janeiro,BR,-22.982952,-43.191488,Gym and Studio
place_228,Academia Arpoador Fitness,Rio de Janeiro,BR,-22.987022,-43.191899,Gym and Studio
place_229,Stüdio Pilates & Fisioterapia Alessandro Costa Glück,Rio de Janeiro,BR,-22.971645,-43.186764,Pilates Studio
place_23,Wet'n'Wild,Unknown,BR,-23.012384,-43.517396,Paintball Field
place_230,Academia New Heavy Duty,Rio de Janeiro,BR,-22.965189,-43.178956,Gym and Studio
place_231,Ox Fitness Club Leme,Rio de Janeiro,BR,-22.962925,-43.170496,Gym and Studio
place_232,Lokal Fisiofit,Rio de Janeiro,BR,-22.981479,-43.190888,Gym and Studio
place_233,Smart Fit,Rio de Janeiro,BR,-22.983388,-43.191749,Gym and Studio
place_234,"OTREINO - NATAÇÃO NO MAR, CORRIDA, CICLISMO, TRIATHLON e SUP",Rio de Janeiro,BR,-22.984686,-43.189083,Sports and Recreation
place_235,Fitness Rio,Rio de Janeiro,BR,-22.983502,-43.193571,Gym and Studio
place_236,Mud Bug,Rio de Janeiro,BR,-22.966882,-43.178306,"Pub, Sports Bar"
place_237,Clube dos Marimbas,Unknown,BR,-22.986273,-43.18887,Sports Club
place_238,CrossFit Carioca,Rio de Janeiro,BR,-22.962961,-43.175578,Gym and Studio
place_239,Ciclovia Zona Sul,Rio de Janeiro,BR,-22.962097,-43.175997,Bicycle Store
place_24,Academia Hiper Forma Pedra de Guaratiba,Unknown,BR,-22.978743,-43.58538,Gym and Studio
place_240,Desafio Melhores do Mundo Volei de Praia: BRA x USA,Unknown,BR,-22.965723,-43.171253,Volleyball Court
place_241,Batalha das Quadras Nike,Unknown,BR,-22.965166,-43.172055,Soccer Field
place_242,Circuito Banco do Brasil de Volei de Praia,Rio de Janeiro,BR,-22.965358,-43.173251,Volleyball Court
place_243,Rio de Janeiro Grand Slam,Unknown,BR,-22.965635,-43.173572,Volleyball Court
place_244,Rio Extreme - Treinamento Individual de CROSSFIT  - Leme,Unknown,BR,-22.965042,-43.174561,Sports and Recreation
place_245,Borracharia do Leme,Rio de Janeiro,BR,-22.96341,-43.17402,Bicycle Store
place_246,Piscina Windsor Plaza,Rio de Janeiro,BR,-22.963063,-43.175267,Swimming Pool
place_247,Bora! Sports Bar,Rio de Janeiro,BR,-22.962506,-43.176069,"Sports Bar, Brazilian Restaurant"
place_248,Boteco Cevada,Rio de Janeiro,BR,-22.969914,-43.183774,Sports Bar
place_249,The Clover Irish Pub,Rio de Janeiro,BR,-22.975786,-43.188243,"Pub, Sports Bar, Restaurant"
place_25,Ninho do Urubu/ Flamengo,Unknown,BR,-22.984033,-43.505916,Soccer Field
place_250,Aquafish Itacoatiara,Unknown,BR,-22.963373,-43.032047,Gym and Studio
place_251,Itacoa Soccer,Niterói,BR,-22.962267,-43.034718,Gym and Studio
place_252,Academia Condominio Oceanside,Niterói,BR,-22.958608,-43.066879,Gym and Studio
place_253,Quadra de Itaipuaçu,Inoã,BR,-22.966857,-42.979553,Basketball Court
place_254,Ciclo Bike,Itaipuaçu,BR,-22.962037,-42.988349,Bicycle Store
place_255,Academia da Lagoa,Inoã,BR,-22.962409,-42.98453,Gym and Studio
place_256,Academia Ginásio Gerdau,Itaguaí,BR,-22.917503,-43.752692,Gym and Studio
place_257,Academia Grupo de Caça,Unknown,BR,-22.931268,-43.712524,Gym and Studio
place_258,Espaço Saúde - SESI,Unknown,BR,-22.907649,-43.750756,Gym and Studio
place_259,Acadêmia Água Viva,Rio de Janeiro,BR,-22.924135,-43.680555,Gym and Studio
place_26,Campo de Futebol,Unknown,BR,-22.987695,-43.503747,Soccer Field
place_260,Oriente Atlético Clube,Unknown,BR,-22.932294,-43.690037,"Soccer Field, Arts and Entertainment"
place_261,Bola show,Unknown,BR,-22.93044,-43.680272,Soccer Field
place_262,Boteko Mania S/C,Unknown,BR,-22.930697,-43.680153,Sports Bar
place_263,MW Academia Studio,Unknown,BR,-22.934356,-43.667763,Gym and Studio
place_264,Marcola,Rio de Janeiro,BR,-22.93364,-43.662666,Gun Range
place_265,Esporte Clube Guanabara,Unknown,BR,-22.916744,-43.678806,Soccer Field
place_266,Academia Escola Natação Golfinho Amigo,Rio de Janeiro,BR,-22.93386,-43.654519,Gym and Studio
place_267,CHOPERIA IMPÉRIO DA PICANHA,Rio de Janeiro,BR,-22.928525,-43.635261,"Bar, Restaurant, Sports Bar"
place_268,Academia Bad Dog Gym,Rio de Janeiro,BR,-22.931711,-43.635653,Sports and Recreation
place_269,Campo do Seu Antônio,Rio de Janeiro,BR,-22.934802,-43.631339,Soccer Field
place_27,Centro de Futebol Zico,Rio de Janeiro,BR,-23.01024,-43.477136,Soccer Field
place_270,Campo do Sete de Abril,Rio de Janeiro,BR,-22.929293,-43.638478,Soccer Field
place_271,Campo do Vera Cruz,Rio de Janeiro,BR,-22.927328,-43.64213,Soccer Field
place_272,Jota,Rio de Janeiro,BR,-22.92558,-43.655256,Gun Range
place_273,Academia Body World,Rio de Janeiro,BR,-22.927537,-43.633167,"Education, Gym and Studio"
place_274,Academia Grêmio Fitness,Rio de Janeiro,BR,-22.917681,-43.644213,Gym and Studio
place_275,Nova Forma Academia de Ginástica,Rio de Janeiro,BR,-22.92039,-43.630609,Education
place_276,Academia Nagashima,Rio de Janeiro,BR,-22.922466,-43.626395,Gym and Studio
place_277,Academia On Fit,Unknown,BR,-22.917833,-43.631549,Gymnastics Center
place_278,Academia Pride,Unknown,BR,-22.914319,-43.632717,Gym and Studio
place_279,Elite Fitness Academia,Unknown,BR,-22.951502,-43.60566,Gymnastics Center
place_28,Acqua Fitness Academia,Rio de Janeiro,BR,-23.022929,-43.482839,Gym and Studio
place_280,Espaço Show de Bola,Rio de Janeiro,BR,-22.948427,-43.604706,Soccer Field
place_281,Academia Vitória Fitness,Unknown,BR,-22.920557,-43.617318,Gym and Studio
place_282,Associaçao Atletica Guaratiba,Unknown,BR,-22.950318,-43.603812,Soccer Field
place_283,Aquale center,Rio de Janeiro,BR,-22.90721,-43.658065,Sports and Recreation
place_284,BAR SUPER CHOPP,Rio de Janeiro,BR,-22.924822,-43.630592,"Bar, Sports Bar"
place_285,Smart Fit,Rio de Janeiro,BR,-22.92788,-43.574163,Gym and Studio
place_286,Können Academia,Rio de Janeiro,BR,-22.92167,-43.562471,Gym and Studio
place_287,Aescem,Rio de Janeiro,BR,-22.956308,-43.577304,Club House
place_288,Academia Libra CT,Rio de Janeiro,BR,-22.927187,-43.559721,Gym and Studio
place_289,Academia Body Vision,Rio de Janeiro,BR,-22.939818,-43.576273,Gym and Studio
place_29,Team Nogueira,Rio de Janeiro,BR,-23.019424,-43.472906,Martial Arts Dojo
place_290,Escolinha do Flamengo oficial,Unknown,BR,-22.942926,-43.559291,Soccer Field
place_291,Arena Rio Society,Unknown,BR,-22.941585,-43.556185,Soccer Field
place_292,Arena Rio Society,Unknown,BR,-22.941681,-43.556124,Sports and Recreation
place_293,Quadra do E.M.L,Unknown,BR,-22.924743,-43.559975,Recreation Center
place_294,Centro Esportivo Miécimo da Silva,Rio de Janeiro,BR,-22.914996,-43.553905,Sports and Recreation
place_295,Fisioform Pilates,Rio de Janeiro,BR,-22.91409,-43.548677,Pilates Studio
place_296,Procombat,Rio de Janeiro,BR,-22.91207270095499,-43.561885356903076,Martial Arts Dojo
place_297,Academia Body Fitness,Rio de Janeiro,BR,-22.909925,-43.558923,Gym and Studio
place_298,Smart Fit,Rio de Janeiro,BR,-22.907212,-43.562181,Gym and Studio
place_299,Academia Rasarime,Rio de Janeiro,BR,-22.911931,-43.544109,Gym and Studio
place_3,Jiu Jitsu,Unknown,BR,-22.996457,-43.651293,Martial Arts Dojo
place_30,Piscina,Rio de Janeiro,BR,-23.004443,-43.484836,Swimming Pool
place_300,West Fit Academia,Rio de Janeiro,BR,-22.922964,-43.551841,Gym and Studio
place_301,Academia Aqualife,Rio de Janeiro,BR,-22.92682,-43.556827,Gym and Studio
place_302,Centro de tenis-Pick,Unknown,BR,-22.954364,-43.570671,Gym and Studio
place_303,Piscina do life resort,Unknown,BR,-22.926456,-43.550233,Swimming Pool
place_304,Life Resort GYM,Unknown,BR,-22.926333,-43.550105,Gym and Studio
place_305,Campo La bombonera,Unknown,BR,-22.937105,-43.583106,Soccer Field
place_306,Rio da Prata Futebol Society,Unknown,BR,-22.926721,-43.518505,Sports and Recreation
place_307,Flavia Torres Academia,Rio de Janeiro,BR,-22.916379,-43.53989,Trade School
place_308,Urban.Fit,Rio de Janeiro,BR,-22.916568,-43.53632,Gymnastics Center
place_309,Centro de Tenis - Guto Bahiense,Rio de Janeiro,BR,-22.916876,-43.531812,Tennis Court
place_31,Können Academia,Rio de Janeiro,BR,-22.981873,-43.467351,Gym and Studio
place_310,Arena da Prata,Unknown,BR,-22.917661,-43.527253,Soccer Field
place_311,Equipe Castelo d'ouro - GFTeam Jiu Jitsu,Unknown,BR,-22.908989,-43.553632,Martial Arts Dojo
place_312,Rio Fight,Unknown,BR,-22.917659,-43.521295,Sports and Recreation
place_313,Curves,Rio de Janeiro,BR,-22.908814,-43.561467,"Education, Gym and Studio"
place_314,Campo do Diana,Rio de Janeiro,BR,-22.915811,-43.578132,Soccer Field
place_315,Zen Academia,Rio de Janeiro,BR,-22.90923,-43.567247,Trade School
place_316,Associação Discípulo de Shao-lin Tchan-tao,Rio de Janeiro,BR,-22.907865,-43.563827,Martial Arts Dojo
place_317,Sociedade Musical 10 de Maio,Unknown,BR,-22.907921,-43.565271,Sports and Recreation
place_318,Bar Zileirinho,Unknown,BR,-22.910419,-43.567778,Sports Bar
place_319,Academia Irontech,Rio de Janeiro,BR,-22.977459,-43.493587,Gym and Studio
place_32,Life Gym Academia,Rio de Janeiro,BR,-23.030353,-43.473297,Gym and Studio
place_320,Bike Roger,Rio de Janeiro,BR,-22.955242,-43.465888,Bicycle Store
place_321,Academia - Condomínio Residencial Praça de Vargem Grande,Unknown,BR,-22.984089,-43.496509,Gym and Studio
place_322,Tf GYM Academia,Campo Grande,BR,-22.906425,-43.510234,Gymnastics Center
place_323,Academia Via Flamboyant,Unknown,BR,-22.965008,-43.40591,Gym and Studio
place_324,Academia Next Training,Rio de Janeiro,BR,-22.919856,-43.414351,Gym and Studio
place_325,Academia Body Force,Rio de Janeiro,BR,-22.918291,-43.385022,Gym and Studio
place_326,Academia Sergio Amim II,Rio de Janeiro,BR,-22.939597,-43.368601,Gym and Studio
place_327,Ponto Saúde Academia,Rio de Janeiro,BR,-22.925827,-43.391163,Gym and Studio
place_328,Academia Mega Rio Fitness,Rio de Janeiro,BR,-22.943571,-43.381618,Gym and Studio
place_329,New Fitness,Rio de Janeiro,BR,-22.957982,-43.382343,Gym and Studio
place_33,Cevadas S.A. Bar,Rio de Janeiro,BR,-23.017511,-43.477187,"Sports Bar, Pub"
place_330,Academia Charme do Corpo,Taquara,BR,-22.92923,-43.371801,Education
place_331,Gracie Barra,Rio de Janeiro,BR,-22.982119,-43.378661,Martial Arts Dojo
place_332,Bodytech,Rio de Janeiro,BR,-22.925149,-43.360412,Gym and Studio
place_333,Academia Ripe Training,Rio de Janeiro,BR,-22.93508,-43.369496,Gym and Studio
place_334,Rio Fit Wellness Center,Rio de Janeiro,BR,-22.931865,-43.362706,"Education, Gym and Studio"
place_335,Smart Fit,Rio de Janeiro,BR,-22.917156,-43.384869,Gym and Studio
place_336,Smart Fit,Rio de Janeiro,BR,-22.914268,-43.373886,Gym and Studio
place_337,Academia The Place,Rio de Janeiro,BR,-22.92499,-43.370506,Gym and Studio
place_338,CASA Alegria de Viver,Unknown,BR,-22.917202,-43.414161,Recreation Center
place_339,Aquacenter,Rio de Janeiro,BR,-22.915002,-43.372398,Education
place_34,Academia Djan Madruga,Rio de Janeiro,BR,-23.018371,-43.474511,Education
place_340,Academia Sérgio Amim,Rio de Janeiro,BR,-22.917725,-43.39611,Gym and Studio
place_341,Academia Biophysic,Rio de Janeiro,BR,-22.925069,-43.359845,Education
place_342,Clube Campestre,Rio de Janeiro,BR,-22.938695,-43.356662,"Park, Gym and Studio, Sports Club"
place_343,Rio Fit,Rio de Janeiro,BR,-22.936043,-43.362682,Gym and Studio
place_344,Centauro,Rio de Janeiro,BR,-22.924911,-43.361096,Sporting Goods Retail
place_345,Academia Megasport,Rio de Janeiro,BR,-22.927911,-43.366375,Pilates Studio
place_346,Fluminense Football Club,Unknown,BR,-22.958927,-43.363736,Sports Club
place_347,CDD Br CDD,Rio de Janeiro,BR,-22.947604,-43.359762,Skate Park
place_348,Campo do Ap da Pm,Rio de Janeiro,BR,-22.943673,-43.360043,Soccer Field
place_349,Academia,Rio de Janeiro,BR,-22.962869,-43.359252,Gym and Studio
place_35,The Place Health Club,Rio de Janeiro,BR,-23.015452,-43.477325,Gym and Studio
place_350,Summer Academia de Ginástica,Rio de Janeiro,BR,-22.919112,-43.367605,Gym and Studio
place_351,Academia Energia,Rio de Janeiro,BR,-22.950757,-43.355196,Gym and Studio
place_352,Academia VC Fitness,Rio de Janeiro,BR,-22.948067,-43.352685,Gym and Studio
place_353,Academia do Ponto Fitness,Rio de Janeiro,BR,-22.95835,-43.352745,Gym and Studio
place_354,Academia delta,Rio de Janeiro,BR,-22.918321,-43.366331,Gym and Studio
place_355,Academia Corpo e Agua Tirol,Rio de Janeiro,BR,-22.939854,-43.338248,Gym and Studio
place_356,Academia Equilíbrio Fitness,Rio de Janeiro,BR,-22.94879,-43.336519,Gym and Studio
place_357,Fourfit Academia,Rio de Janeiro,BR,-22.937648,-43.332801,Gym and Studio
place_358,Vittoria CrossFit,Rio de Janeiro,BR,-22.93582,-43.338841,Gym and Studio
place_359,Smart Fit,Rio de Janeiro,BR,-22.937387,-43.338189,Gym and Studio
place_36,Novo Rio Country Clube,Rio de Janeiro,BR,-23.015233,-43.477257,Sports and Recreation
place_360,Rio Sport Center,Rio de Janeiro,BR,-22.986363,-43.367159,Education
place_361,Futebol Rio Sport Center,Rio de Janeiro,BR,-22.985856,-43.368464,Soccer Field
place_362,Residencial Fontana di Trevi,Rio de Janeiro,BR,-22.969544,-43.388017,Residential Building
place_363,Smart Fit,Rio de Janeiro,BR,-22.983307,-43.362945,Gym and Studio
place_364,Quadra de Tênis Green Park,Rio de Janeiro,BR,-22.989161,-43.354053,Tennis Court
place_365,Pista de Corrida,Rio de Janeiro,BR,-22.971579,-43.383863,"Education, Track"
place_366,Riosport Barra,Rio de Janeiro,BR,-22.986662,-43.366601,"Education, Gym and Studio"
place_367,Nucleo de Gnastica Olimpica Tatiana Figueiredo,Unknown,BR,-22.930763,-43.325923,Gym and Studio
place_368,Eco Forma,Unknown,BR,-22.951861,-43.325051,Gym and Studio
place_369,Academia,Rio de Janeiro,BR,-22.972251,-43.388584,Gym and Studio
place_37,Gracie Barra Reserva,Rio de Janeiro,BR,-23.021719,-43.462423,Martial Arts Dojo
place_370,CFP9,Rio de Janeiro,BR,-22.992752,-43.362169,Gym and Studio
place_371,Academia Verano,Rio de Janeiro,BR,-22.969739,-43.386579,Gym and Studio
place_372,Quadra de tênis do Eldorado,Rio de Janeiro,BR,-22.941852,-43.325437,Tennis Court
place_373,Empreendimento Del Sole,Rio de Janeiro,BR,-22.934402,-43.328457,"Gym and Studio, Lodging"
place_374,Curves,Rio de Janeiro,BR,-22.971448,-43.385303,Climbing Gym
place_375,Sala de Yoga,Rio de Janeiro,BR,-22.969416,-43.386822,Yoga Studio
place_376,Gracie Barra Rio 2,Unknown,BR,-22.970545,-43.387226,Sports and Recreation
place_377,Quadra de Areia - Verano Residence Park,Rio de Janeiro,BR,-22.969514,-43.387954,Volleyball Court
place_378,ACP PaintBall,Unknown,BR,-22.926225,-43.313708,Paintball Field
place_379,Piscina - Aquarela,Unknown,BR,-22.99192,-43.34747,Swimming Pool
place_38,Lúmini Espaço Art,Rio de Janeiro,BR,-23.016739,-43.466693,Theater
place_380,Quadra de Tênis,Rio de Janeiro,BR,-22.971985,-43.38908,Tennis Court
place_381,Quadra de Tênis,Rio de Janeiro,BR,-22.969863,-43.392917,Tennis Court
place_382,Pista de treino para motos,Unknown,BR,-22.973548,-43.391062,Race Track
place_383,Beer Sport Pub,Rio de Janeiro,BR,-22.927239,-43.359145,Pub
place_384,Bartô Bar Galático,Rio de Janeiro,BR,-22.953345,-43.337821,Sports Bar
place_385,Celeiro Urbano,Rio de Janeiro,BR,-22.940701,-43.362481,Sports Bar
place_386,Life Up Fitness,Rio de Janeiro,BR,-22.918772,-43.265669,Gym and Studio
place_387,Academia de Ginastica Dna Ltda,Rio de Janeiro,BR,-22.923864,-43.26071,Gym and Studio
place_388,Aquidabola Futebol Society,Rio de Janeiro,BR,-22.909758,-43.290982,Soccer Field
place_389,Escola Celeiro de Luta,Rio de Janeiro,BR,-22.939033,-43.33942,Martial Arts Dojo
place_39,Smart Fit,Rio de Janeiro,BR,-23.019164,-43.482936,Gym and Studio
place_390,Team Nogueira Freguesia (Team Nogueira),Rio de Janeiro,BR,-22.94284,-43.340327,Martial Arts Dojo
place_391,Academia Evidence,Rio de Janeiro,BR,-22.924576,-43.263926,Pilates Studio
place_392,Academia Beth Booph,Rio de Janeiro,BR,-22.94863,-43.336578,Dance Studio
place_393,Circuito Uruçanga de Corrida,Rio de Janeiro,BR,-22.94963,-43.330768,Track
place_394,ProQuality Fitness Center,Rio de Janeiro,BR,-22.90687,-43.292543,Gym and Studio
place_395,Academia Saúde e Performance,Rio de Janeiro,BR,-22.951709,-43.338722,Gym and Studio
place_396,Academia Espaço Olímpico,Rio de Janeiro,BR,-22.9395,-43.342254,Gym and Studio
place_397,Academia das Artes,Rio de Janeiro,BR,-22.953541,-43.346419,Dance Studio
place_398,Unicenter - Kairos Fisioterapia,Rio de Janeiro,BR,-22.94223,-43.341944,"Physical Therapy Clinic, Gym and Studio"
place_399,Grajaú Country Club,Rio de Janeiro,BR,-22.92186,-43.267562,Gym and Studio
place_4,Academia Life,Rio de Janeiro,BR,-23.001653,-43.635678,Gym and Studio
place_40,Largada Maratona do Rio de Janeiro,Unknown,BR,-23.030773,-43.470484,Sports and Recreation
place_400,Max Fit,Rio de Janeiro,BR,-22.909896,-43.284148,Gym and Studio
place_401,El Shaddai Bicicletaria,Rio de Janeiro,BR,-22.952866,-43.337997,Bicycle Store
place_402,Espaço Saúde Dimensione Danza,Rio de Janeiro,BR,-22.927327,-43.332928,"Education, Dance Studio"
place_403,Academia HNMD,Unknown,BR,-22.914026,-43.284812,Gym and Studio
place_404,Academia Sindicato do Corpo,Rio de Janeiro,BR,-22.911149,-43.28468,Gym and Studio
place_405,Academia Marinho,Rio de Janeiro,BR,-22.909453,-43.287964,Gym and Studio
place_406,88º Grupo Escoteiro Atol das Rocas/RJ,Rio de Janeiro,BR,-22.909601,-43.287089,"Non-Profit Organization, Recreation Center"
place_407,Tzara Luz do Oriente,Rio de Janeiro,BR,-22.908931,-43.288579,Dance Studio
place_408,Quadra do Faria Brito,Rio de Janeiro,BR,-22.909314,-43.284636,Soccer Field
place_409,Academia Top 3 Gym Center,Rio de Janeiro,BR,-22.908015,-43.288494,Sports and Recreation
place_41,La Danse Arte & Cia,Rio de Janeiro,BR,-23.016548,-43.459412,Dance Studio
place_410,Bujinkan Dojo,Unknown,BR,-22.927329,-43.340455,Martial Arts Dojo
place_411,Atlas Futsal,Rio de Janeiro,BR,-22.907859,-43.28711,Soccer Field
place_412,Bar da Reserva,Rio de Janeiro,BR,-22.925202,-43.265509,Sports Bar
place_413,Futebol do Batista,Rio de Janeiro,BR,-22.931941,-43.235938,Soccer Field
place_414,Petite Dance,Rio de Janeiro,BR,-22.933964,-43.239938,Dance Studio
place_415,A & M Academia Água e Movimento Ltda,Rio de Janeiro,BR,-22.928378,-43.240557,Gym and Studio
place_416,Academia Physical Swim,Rio de Janeiro,BR,-22.933277,-43.239545,Trade School
place_417,Studio Corpore Pilates RJ,Rio de Janeiro,BR,-22.924895,-43.225042,Gym and Studio
place_418,Academia Delfim,Rio de Janeiro,BR,-22.91995,-43.225301,Gym and Studio
place_419,Santa Garrafa Cervejaria,Rio de Janeiro,BR,-22.919171,-43.253321,"Beer Bar, Sports Bar, Restaurant"
place_42,East Coast Fitness,Rio de Janeiro,BR,-23.017329,-43.458553,Gym and Studio
place_420,Maracanãzinho,Rio de Janeiro,BR,-22.913932,-43.229359,Stadium
place_421,Tijuca Tênis Clube,Rio de Janeiro,BR,-22.926805,-43.234999,Sports and Recreation
place_422,Valente CrossFit,Rio de Janeiro,BR,-22.919909,-43.258043,Gym and Studio
place_423,Bodytech,Rio de Janeiro,BR,-22.922463,-43.235209,Gym and Studio
place_424,Smart Fit,Rio de Janeiro,BR,-22.925619,-43.245948,Gym and Studio
place_425,Smart Fit,Rio de Janeiro,BR,-22.920841,-43.219927,Gym and Studio
place_426,Academia Club Six Gym,Rio de Janeiro,BR,-22.915369,-43.219734,Gym and Studio
place_427,Safit,Rio de Janeiro,BR,-22.917246,-43.221974,Gym and Studio
place_428,Academia PURI,Rio de Janeiro,BR,-22.96062,-43.208332,Gym and Studio
place_429,Smart Fit,Rio de Janeiro,BR,-22.916036,-43.248165,Gym and Studio
place_43,Fórmula Academia,Rio de Janeiro,BR,-23.011624,-43.46155,Gym and Studio
place_430,Academia Smart Fit,Rio de Janeiro,BR,-22.924446,-43.233061,Gym and Studio
place_431,Energizer Sports,Rio de Janeiro,BR,-22.925133,-43.225675,Gym and Studio
place_432,Lagoinha Tênis Clube,Rio de Janeiro,BR,-22.938851,-43.210823,Tennis Court
place_433,Montanha Clube,Rio de Janeiro,BR,-22.949941,-43.259516,Sports and Recreation
place_434,Egberto Caldas Tennis Team,Rio de Janeiro,BR,-22.936125,-43.208374,"Shoe Store, Gym and Studio"
place_435,Hercu's Gym Academia,Rio de Janeiro,BR,-22.94625,-43.255162,Gym and Studio
place_436,Jacarépaguá Paintball,Rio de Janeiro,BR,-22.945912,-43.257349,Paintball Field
place_437,Paintball Kids,Rio de Janeiro,BR,-22.945912,-43.257349,Paintball Field
place_438,Gurilandia Club Infantil,Rio de Janeiro,BR,-22.951541,-43.195129,Recreation Center
place_439,Top Defense / Federação Sul-americana de Krav Maga,Rio de Janeiro,BR,-22.952418,-43.190257,Martial Arts Dojo
place_44,Academia Vargem Fitness,Rio de Janeiro,BR,-22.982063,-43.463654,Gym and Studio
place_440,Quadra da Cardoso,Unknown,BR,-22.938074,-43.18797,"Retail, Soccer Field"
place_441,Escola de Dança e Centro Cultural Jaime Arôxa,Rio de Janeiro,BR,-22.954717,-43.181529,Dance Studio
place_442,Academia Exata,Rio de Janeiro,BR,-22.935143,-43.190096,Gym and Studio
place_443,Bodytech,Rio de Janeiro,BR,-22.956561,-43.177245,Gym and Studio
place_444,Pista de Corrida Aterro do Flamengo,Rio de Janeiro,BR,-22.93524,-43.174227,Track
place_445,Academia Upper,Rio de Janeiro,BR,-22.93649,-43.177519,Gym and Studio
place_446,Loja Oficial do Botafogo,Rio de Janeiro,BR,-22.954561,-43.177511,"Landmarks and Outdoors, Fashion Retail, Sporting Goods Retail, Sports Club"
place_447,Bar e Sinuca da Bambina,Rio de Janeiro,BR,-22.948319,-43.185705,"Pool Hall, Sports Bar"
place_448,Gift Club,Rio de Janeiro,BR,-22.91523,-43.186233,Gym and Studio
place_449,Academia Wonder Fit,Rio de Janeiro,BR,-22.927904,-43.175244,Gym and Studio
place_45,Ninho do Urubu,Rio de Janeiro,BR,-22.98379,-43.504342,Soccer Field
place_450,Centro de Movimento Deborah Colker,Rio de Janeiro,BR,-22.920558,-43.177955,Dance Studio
